Date,HDFCBANK.NS
2011-10-17,215.7344970703125
2011-10-18,215.77963256835938
2011-10-19,221.96217346191406
2011-10-20,220.9241943359375
2011-10-21,219.77345275878906
2011-10-24,218.5775604248047
2011-10-25,211.1991424560547
2011-10-28,217.81039428710938
2011-10-31,221.12730407714844
2011-11-01,217.65245056152344
2011-11-02,218.01348876953125
2011-11-03,217.44935607910156
2011-11-04,217.96832275390625
2011-11-08,218.53245544433594
2011-11-09,215.3734893798828
2011-11-11,209.4165802001953
2011-11-14,212.7334747314453
2011-11-15,213.1170654296875
2011-11-16,210.1611785888672
2011-11-17,207.29556274414062
2011-11-18,206.8217315673828
2011-11-21,200.66172790527344
2011-11-22,200.39096069335938
2011-11-23,192.29049682617188
2011-11-24,193.8925323486328
2011-11-25,194.45664978027344
2011-11-28,198.94686889648438
2011-11-29,196.3971405029297
2011-11-30,199.69149780273438
2011-12-01,204.6555633544922
2011-12-02,210.2965850830078
2011-12-05,208.64939880371094
2011-12-07,210.79299926757812
2011-12-08,204.76840209960938
2011-12-09,200.25558471679688
2011-12-12,194.9755859375
2011-12-13,197.84124755859375
2011-12-14,196.01353454589844
2011-12-15,194.6597137451172
2011-12-16,187.41665649414062
2011-12-19,183.2197723388672
2011-12-20,186.92027282714844
2011-12-21,196.5099334716797
2011-12-22,199.84942626953125
2011-12-23,197.4576416015625
2011-12-26,200.2330322265625
2011-12-27,198.42791748046875
2011-12-28,198.47300720214844
2011-12-29,193.86997985839844
2011-12-30,192.62896728515625
2012-01-02,192.62896728515625
2012-01-03,198.1796875
2012-01-04,200.05252075195312
2012-01-05,200.21043395996094
2012-01-06,204.5653076171875
2012-01-09,205.6483917236328
2012-01-10,207.45352172851562
2012-01-11,208.78475952148438
2012-01-12,210.58990478515625
2012-01-13,211.9211883544922
2012-01-16,207.81454467773438
2012-01-17,211.37960815429688
2012-01-18,217.47190856933594
2012-01-19,219.68319702148438
2012-01-20,221.37548828125
2012-01-23,218.4196319580078
2012-01-24,220.5857391357422
2012-01-25,221.21754455566406
2012-01-27,218.50987243652344
2012-01-30,216.18577575683594
2012-01-31,222.0749969482422
2012-02-01,224.35394287109375
2012-02-02,224.69239807128906
2012-02-03,228.46063232421875
2012-02-06,229.11497497558594
2012-02-07,229.83702087402344
2012-02-08,229.45343017578125
2012-02-09,235.8164520263672
2012-02-10,233.53750610351562
2012-02-13,235.5457305908203
2012-02-14,233.718017578125
2012-02-15,240.5548553466797
2012-02-16,237.57644653320312
2012-02-17,238.4113311767578
2012-02-21,240.10357666015625
2012-02-22,239.83290100097656
2012-02-23,240.6000518798828
2012-02-24,236.76416015625
2012-02-27,232.68003845214844
2012-02-28,239.4041290283203
2012-02-29,233.3570098876953
2012-03-01,231.9580078125
2012-03-02,234.1016082763672
2012-03-05,230.58163452148438
2012-03-06,228.97958374023438
2012-03-07,232.70265197753906
2012-03-09,236.1097869873047
2012-03-12,234.19187927246094
2012-03-13,236.65133666992188
2012-03-14,238.3662109375
2012-03-15,230.51390075683594
2012-03-16,229.1826629638672
2012-03-19,225.1211395263672
2012-03-20,228.07699584960938
2012-03-21,232.70265197753906
2012-03-22,227.5580596923828
2012-03-23,231.93548583984375
2012-03-26,230.8975372314453
2012-03-27,234.14674377441406
2012-03-28,231.7097930908203
2012-03-29,230.197998046875
2012-03-30,234.59799194335938
2012-04-02,238.4338836669922
2012-04-03,239.2687530517578
2012-04-04,237.62155151367188
2012-04-09,235.4554443359375
2012-04-10,236.8543701171875
2012-04-11,237.57644653320312
2012-04-12,239.35903930664062
2012-04-13,238.88519287109375
2012-04-16,239.065673828125
2012-04-17,239.2913360595703
2012-04-18,242.63082885742188
2012-04-19,250.0317840576172
2012-04-20,248.7004852294922
2012-04-23,246.10568237304688
2012-04-24,244.52615356445312
2012-04-25,246.69236755371094
2012-04-26,243.9169158935547
2012-04-27,244.21029663085938
2012-04-30,244.8195037841797
2012-05-02,248.1589813232422
2012-05-03,250.0317840576172
2012-05-04,242.56312561035156
2012-05-07,240.19387817382812
2012-05-08,232.5672149658203
2012-05-09,231.3488006591797
2012-05-10,233.53750610351562
2012-05-11,230.40110778808594
2012-05-14,225.88827514648438
2012-05-15,225.2339324951172
2012-05-16,223.4739532470703
2012-05-17,224.64727783203125
2012-05-18,225.88827514648438
2012-05-21,224.48931884765625
2012-05-22,220.78883361816406
2012-05-23,219.8637237548828
2012-05-24,225.50473022460938
2012-05-25,225.6400909423828
2012-05-28,229.58880615234375
2012-05-29,227.8739471435547
2012-05-30,225.93344116210938
2012-05-31,228.43804931640625
2012-06-01,221.3078155517578
2012-06-04,223.67703247070312
2012-06-05,226.3170166015625
2012-06-06,234.62057495117188
2012-06-07,242.69851684570312
2012-06-08,243.28515625
2012-06-11,244.57127380371094
2012-06-12,248.0236053466797
2012-06-13,244.4810333251953
2012-06-14,241.16416931152344
2012-06-15,247.09848022460938
2012-06-18,241.412353515625
2012-06-19,242.0892791748047
2012-06-20,241.07395935058594
2012-06-21,244.99998474121094
2012-06-22,245.65438842773438
2012-06-25,242.2020721435547
2012-06-26,245.2482452392578
2012-06-27,247.7528076171875
2012-06-28,249.4812469482422
2012-06-29,256.32659912109375
2012-07-02,261.0570068359375
2012-07-03,261.9211730957031
2012-07-04,262.89910888671875
2012-07-05,265.673583984375
2012-07-06,264.49102783203125
2012-07-09,262.96734619140625
2012-07-10,267.7431640625
2012-07-11,266.99267578125
2012-07-12,263.854248046875
2012-07-13,267.0154113769531
2012-07-16,265.01409912109375
2012-07-17,265.2869873046875
2012-07-18,266.99267578125
2012-07-19,268.0842590332031
2012-07-20,264.9913635253906
2012-07-23,260.6248779296875
2012-07-24,261.1024475097656
2012-07-25,262.01214599609375
2012-07-26,257.3500061035156
2012-07-27,265.9010314941406
2012-07-30,267.10638427734375
2012-07-31,267.3338317871094
2012-08-01,266.7652587890625
2012-08-02,264.94586181640625
2012-08-03,267.5384826660156
2012-08-06,273.019287109375
2012-08-07,272.9511413574219
2012-08-08,272.4053039550781
2012-08-09,275.0206604003906
2012-08-10,273.883544921875
2012-08-13,276.29425048828125
2012-08-14,276.6125793457031
2012-08-16,272.9283447265625
2012-08-17,270.6768798828125
2012-08-21,271.2682189941406
2012-08-22,271.4957275390625
2012-08-23,271.8595275878906
2012-08-24,271.2226867675781
2012-08-27,270.3357238769531
2012-08-28,268.0615539550781
2012-08-29,267.6976623535156
2012-08-30,271.04083251953125
2012-08-31,270.79058837890625
2012-09-03,268.5618591308594
2012-09-04,268.4027099609375
2012-09-05,269.3123474121094
2012-09-06,267.5157470703125
2012-09-07,268.5391845703125
2012-09-10,268.8802490234375
2012-09-11,270.3585205078125
2012-09-12,272.54180908203125
2012-09-13,272.54180908203125
2012-09-14,278.7048645019531
2012-09-17,276.6808166503906
2012-09-18,275.3845520019531
2012-09-20,276.0440673828125
2012-09-21,284.344970703125
2012-09-24,288.8251037597656
2012-09-25,289.6893615722656
2012-09-26,286.8919982910156
2012-09-27,286.914794921875
2012-09-28,286.1642761230469
2012-10-01,283.2987976074219
2012-10-03,281.7523498535156
2012-10-04,287.1421813964844
2012-10-05,283.0941467285156
2012-10-08,282.32086181640625
2012-10-09,284.61785888671875
2012-10-10,281.0700378417969
2012-10-11,284.20849609375
2012-10-12,287.073974609375
2012-10-15,288.4385986328125
2012-10-16,286.7328186035156
2012-10-17,285.68670654296875
2012-10-18,289.37091064453125
2012-10-19,285.86865234375
2012-10-22,290.64447021484375
2012-10-23,288.4157409667969
2012-10-25,289.89398193359375
2012-10-29,291.37225341796875
2012-10-30,288.2110900878906
2012-10-31,288.46124267578125
2012-11-01,285.91412353515625
2012-11-02,286.68731689453125
2012-11-05,288.8251037597656
2012-11-06,290.8946228027344
2012-11-07,291.1220703125
2012-11-08,290.64447021484375
2012-11-09,290.8037109375
2012-11-12,296.2391052246094
2012-11-15,293.942138671875
2012-11-16,292.1227722167969
2012-11-19,294.16949462890625
2012-11-20,297.39892578125
2012-11-21,301.8791198730469
2012-11-22,304.3352355957031
2012-11-23,304.6308898925781
2012-11-26,301.0603942871094
2012-11-27,309.5205078125
2012-11-29,318.32159423828125
2012-11-30,320.1865539550781
2012-12-03,312.45416259765625
2012-12-04,311.635498046875
2012-12-05,315.0240478515625
2012-12-06,316.001953125
2012-12-07,315.2514953613281
2012-12-10,315.2060241699219
2012-12-11,314.2280578613281
2012-12-12,315.5926513671875
2012-12-13,314.3190612792969
2012-12-14,313.27288818359375
2012-12-17,307.7010803222656
2012-12-18,307.4509582519531
2012-12-19,312.93182373046875
2012-12-20,310.8395080566406
2012-12-21,307.4736633300781
2012-12-24,307.5191650390625
2012-12-26,309.4294738769531
2012-12-27,309.3385009765625
2012-12-28,308.2241516113281
2012-12-31,308.6562805175781
2013-01-01,311.3398132324219
2013-01-02,312.6360778808594
2013-01-03,310.8167419433594
2013-01-04,308.99737548828125
2013-01-07,303.9259338378906
2013-01-08,304.85833740234375
2013-01-09,303.60748291015625
2013-01-10,307.3826904296875
2013-01-11,304.4261779785156
2013-01-14,304.4261779785156
2013-01-15,303.9714050292969
2013-01-16,300.4236145019531
2013-01-17,303.2890625
2013-01-18,301.4924621582031
2013-01-21,299.5366516113281
2013-01-22,297.35345458984375
2013-01-23,298.6497497558594
2013-01-24,300.33270263671875
2013-01-25,302.4931640625
2013-01-28,304.90380859375
2013-01-29,296.7621154785156
2013-01-30,298.6724853515625
2013-01-31,292.4866027832031
2013-02-01,291.16754150390625
2013-02-04,294.2377624511719
2013-02-05,292.9869079589844
2013-02-06,290.8719787597656
2013-02-07,291.7816162109375
2013-02-08,295.6705017089844
2013-02-11,298.80889892578125
2013-02-12,302.5614013671875
2013-02-13,302.1064758300781
2013-02-14,306.9278564453125
2013-02-15,307.8148193359375
2013-02-18,307.4736633300781
2013-02-19,306.9278564453125
2013-02-20,307.90576171875
2013-02-21,303.0389709472656
2013-02-22,299.8777770996094
2013-02-25,298.5815124511719
2013-02-26,296.2163391113281
2013-02-27,292.3501892089844
2013-02-28,284.4358825683594
2013-03-01,283.1395568847656
2013-03-04,285.4820251464844
2013-03-05,287.8926696777344
2013-03-06,286.7783508300781
2013-03-07,291.9181213378906
2013-03-08,298.9681091308594
2013-03-11,298.0357360839844
2013-03-12,292.9187316894531
2013-03-13,288.7796325683594
2013-03-14,295.30657958984375
2013-03-15,290.8264465332031
2013-03-18,292.6002502441406
2013-03-19,287.25592041015625
2013-03-20,284.504150390625
2013-03-21,276.0895080566406
2013-03-22,275.29351806640625
2013-03-25,277.18115234375
2013-03-26,279.5008850097656
2013-03-28,284.4358825683594
2013-04-01,283.75360107421875
2013-04-02,286.5054931640625
2013-04-03,283.66265869140625
2013-04-04,280.25140380859375
2013-04-05,282.4346008300781
2013-04-08,284.0264892578125
2013-04-09,282.2753601074219
2013-04-10,287.4606018066406
2013-04-11,290.7582092285156
2013-04-12,292.7822570800781
2013-04-15,291.8043518066406
2013-04-16,301.7199401855469
2013-04-17,300.2416076660156
2013-04-18,306.38201904296875
2013-04-22,317.61669921875
2013-04-23,313.3866271972656
2013-04-25,313.6367492675781
2013-04-26,313.43206787109375
2013-04-29,316.1839294433594
2013-04-30,310.33917236328125
2013-05-02,314.97857666015625
2013-05-03,309.7251892089844
2013-05-06,307.24627685546875
2013-05-07,312.95458984375
2013-05-08,317.0936584472656
2013-05-09,313.8642272949219
2013-05-10,319.91363525390625
2013-05-13,315.0923156738281
2013-05-14,313.4093933105469
2013-05-15,325.144287109375
2013-05-16,328.7602844238281
2013-05-17,326.9864807128906
2013-05-20,324.9851379394531
2013-05-21,321.93768310546875
2013-05-22,319.9590759277344
2013-05-23,317.7531433105469
2013-05-24,319.0039367675781
2013-05-27,325.23529052734375
2013-05-28,324.43927001953125
2013-05-29,325.6446228027344
2013-05-30,329.8291931152344
2013-05-31,318.6173095703125
2013-06-03,313.4548645019531
2013-06-04,310.6802978515625
2013-06-05,312.90899658203125
2013-06-06,310.2937316894531
2013-06-07,307.54193115234375
2013-06-10,307.63287353515625
2013-06-11,302.4248962402344
2013-06-12,301.9927978515625
2013-06-13,300.4563903808594
2013-06-14,305.01983642578125
2013-06-17,306.0747375488281
2013-06-18,301.5341796875
2013-06-19,305.08868408203125
2013-06-20,291.971435546875
2013-06-21,291.352294921875
2013-06-24,286.811767578125
2013-06-25,290.779052734375
2013-06-26,285.6651306152344
2013-06-27,296.5120544433594
2013-06-28,307.060791015625
2013-07-01,306.7168273925781
2013-07-02,301.12139892578125
2013-07-03,298.4154357910156
2013-07-04,300.47930908203125
2013-07-05,306.2582092285156
2013-07-08,302.9100646972656
2013-07-09,307.427734375
2013-07-10,302.3826599121094
2013-07-11,313.3670959472656
2013-07-12,319.10015869140625
2013-07-15,318.96258544921875
2013-07-16,311.28033447265625
2013-07-17,304.0338134765625
2013-07-18,313.7569274902344
2013-07-19,311.87652587890625
2013-07-22,312.8168029785156
2013-07-23,313.5276794433594
2013-07-24,302.6807556152344
2013-07-25,299.8830871582031
2013-07-26,295.4113464355469
2013-07-29,290.0910339355469
2013-07-30,286.811767578125
2013-07-31,279.65692138671875
2013-08-01,289.9534606933594
2013-08-02,289.51776123046875
2013-08-05,290.18280029296875
2013-08-06,279.15240478515625
2013-08-07,275.73553466796875
2013-08-08,280.0009460449219
2013-08-12,276.1942138671875
2013-08-13,284.5873107910156
2013-08-14,284.9772033691406
2013-08-16,269.6356201171875
2013-08-19,268.16796875
2013-08-20,268.19097900390625
2013-08-21,272.1351623535156
2013-08-22,270.0025634765625
2013-08-23,278.64794921875
2013-08-26,280.3678283691406
2013-08-27,257.7109375
2013-08-28,257.7339172363281
2013-08-29,262.36614990234375
2013-08-30,272.4333190917969
2013-09-02,270.3694152832031
2013-09-03,258.0090637207031
2013-09-04,258.697021484375
2013-09-05,279.5423278808594
2013-09-06,282.6152038574219
2013-09-10,292.6135559082031
2013-09-11,296.85601806640625
2013-09-12,290.75604248046875
2013-09-13,288.5775146484375
2013-09-16,294.8150634765625
2013-09-17,294.56280517578125
2013-09-18,298.34661865234375
2013-09-19,313.34417724609375
2013-09-20,302.26800537109375
2013-09-23,294.4252014160156
2013-09-24,292.8199462890625
2013-09-25,284.6331481933594
2013-09-26,284.8854675292969
2013-09-27,279.26715087890625
2013-09-30,271.9975891113281
2013-10-01,280.52838134765625
2013-10-03,291.78802490234375
2013-10-04,293.73724365234375
2013-10-07,290.9165954589844
2013-10-08,290.1598815917969
2013-10-09,297.7274169921875
2013-10-10,294.0124206542969
2013-10-11,303.2999267578125
2013-10-14,306.1434631347656
2013-10-15,299.240966796875
2013-10-17,300.0435485839844
2013-10-18,310.3171691894531
2013-10-21,307.8634033203125
2013-10-22,306.8314514160156
2013-10-23,302.7954406738281
2013-10-24,306.96905517578125
2013-10-25,308.4596862792969
2013-10-28,306.3270263671875
2013-10-29,314.85772705078125
2013-10-30,311.5783996582031
2013-10-31,312.2434997558594
2013-11-01,313.6193542480469
2013-11-05,310.15667724609375
2013-11-06,306.7856750488281
2013-11-07,305.1803894042969
2013-11-08,299.263916015625
2013-11-11,300.0664978027344
2013-11-12,296.259765625
2013-11-13,290.6414794921875
2013-11-14,294.5399169921875
2013-11-18,306.73974609375
2013-11-19,302.7266540527344
2013-11-20,297.91082763671875
2013-11-21,292.4530334472656
2013-11-22,294.5169677734375
2013-11-25,302.5890808105469
2013-11-26,299.47027587890625
2013-11-27,299.7454528808594
2013-11-28,299.6766662597656
2013-11-29,303.2999267578125
2013-12-02,303.2999267578125
2013-12-03,300.75445556640625
2013-12-04,301.60296630859375
2013-12-05,315.591552734375
2013-12-06,313.1148986816406
2013-12-09,319.512939453125
2013-12-10,319.53594970703125
2013-12-11,319.0084228515625
2013-12-12,318.847900390625
2013-12-13,316.44000244140625
2013-12-16,313.8716735839844
2013-12-17,301.60296630859375
2013-12-18,305.57025146484375
2013-12-19,299.286865234375
2013-12-20,304.81341552734375
2013-12-23,304.74462890625
2013-12-24,301.46539306640625
2013-12-26,306.85443115234375
2013-12-27,307.129638671875
2013-12-30,307.060791015625
2013-12-31,305.38677978515625
2014-01-01,305.06573486328125
2014-01-02,301.3277893066406
2014-01-03,304.1255187988281
2014-01-06,303.4833984375
2014-01-07,304.72174072265625
2014-01-08,304.85931396484375
2014-01-09,304.0567626953125
2014-01-10,303.6438903808594
2014-01-13,308.5972595214844
2014-01-14,308.34503173828125
2014-01-15,312.1287536621094
2014-01-16,308.68896484375
2014-01-17,304.9969482421875
2014-01-20,307.3130187988281
2014-01-21,310.0877990722656
2014-01-22,310.54644775390625
2014-01-23,311.6472473144531
2014-01-24,308.8494567871094
2014-01-27,297.75042724609375
2014-01-28,295.57183837890625
2014-01-29,296.0304870605469
2014-01-30,289.77001953125
2014-01-31,288.2564392089844
2014-02-03,287.33917236328125
2014-02-04,289.2196350097656
2014-02-05,292.3612976074219
2014-02-06,296.7413024902344
2014-02-07,297.08538818359375
2014-02-10,295.3195495605469
2014-02-11,295.7322998046875
2014-02-12,296.0304870605469
2014-02-13,290.0910339355469
2014-02-14,294.3564453125
2014-02-17,298.30078125
2014-02-18,302.88714599609375
2014-02-19,307.3130187988281
2014-02-20,303.9649353027344
2014-02-21,304.72174072265625
2014-02-24,307.7488098144531
2014-02-25,307.79461669921875
2014-02-26,310.68408203125
2014-02-28,307.106689453125
2014-03-03,305.5472412109375
2014-03-04,308.06982421875
2014-03-05,307.1754455566406
2014-03-06,309.8584899902344
2014-03-07,326.3008728027344
2014-03-10,336.8495788574219
2014-03-11,332.5841979980469
2014-03-12,332.7676696777344
2014-03-13,340.4729309082031
2014-03-14,335.794677734375
2014-03-18,336.6431579589844
2014-03-19,338.68414306640625
2014-03-20,334.900390625
2014-03-21,336.5743713378906
2014-03-24,344.2795715332031
2014-03-25,344.05029296875
2014-03-26,342.1697998046875
2014-03-27,342.4908752441406
2014-03-28,341.6653137207031
2014-03-31,343.43109130859375
2014-04-01,338.52362060546875
2014-04-02,335.68011474609375
2014-04-03,334.25823974609375
2014-04-04,332.7217712402344
2014-04-07,332.67596435546875
2014-04-09,340.2435302734375
2014-04-10,339.1199035644531
2014-04-11,338.54656982421875
2014-04-15,332.0339050292969
2014-04-16,332.951171875
2014-04-17,329.6260070800781
2014-04-21,328.5940246582031
2014-04-22,333.6849670410156
2014-04-23,336.1845397949219
2014-04-24,336.1845397949219
2014-04-25,333.1575622558594
2014-04-28,332.607177734375
2014-04-29,328.2959289550781
2014-04-30,330.8184814453125
2014-05-02,328.8921203613281
2014-05-05,328.70867919921875
2014-05-06,330.31396484375
2014-05-07,328.2041320800781
2014-05-08,329.4425354003906
2014-05-09,347.1002502441406
2014-05-12,363.31329345703125
2014-05-13,361.47869873046875
2014-05-14,355.65386962890625
2014-05-15,361.57037353515625
2014-05-16,369.0692443847656
2014-05-19,372.3714599609375
2014-05-20,374.2747497558594
2014-05-21,371.27069091796875
2014-05-22,368.1060485839844
2014-05-23,362.1666259765625
2014-05-26,365.6064453125
2014-05-27,369.160888671875
2014-05-28,377.6687316894531
2014-05-29,371.61468505859375
2014-05-30,363.5884094238281
2014-06-02,375.8112487792969
2014-06-03,378.0815124511719
2014-06-04,374.5728759765625
2014-06-05,372.5378112792969
2014-06-06,377.07049560546875
2014-06-09,379.0130920410156
2014-06-10,377.7180480957031
2014-06-11,379.4988098144531
2014-06-12,388.448486328125
2014-06-13,386.39031982421875
2014-06-16,388.0554504394531
2014-06-17,391.54736328125
2014-06-18,386.1359558105469
2014-06-19,381.9269714355469
2014-06-20,380.16937255859375
2014-06-23,379.9381408691406
2014-06-24,383.4302062988281
2014-06-25,381.16375732421875
2014-06-26,375.7524108886719
2014-06-27,377.5098876953125
2014-06-30,379.984375
2014-07-01,380.79376220703125
2014-07-02,388.4716491699219
2014-07-03,387.037841796875
2014-07-04,396.2189025878906
2014-07-07,388.7260437011719
2014-07-08,383.54583740234375
2014-07-09,384.031494140625
2014-07-10,380.81695556640625
2014-07-11,375.47479248046875
2014-07-14,378.0880432128906
2014-07-15,382.4126281738281
2014-07-16,386.55218505859375
2014-07-17,384.7252197265625
2014-07-18,385.0259094238281
2014-07-21,382.7132568359375
2014-07-22,388.448486328125
2014-07-23,386.8065490722656
2014-07-24,389.5585632324219
2014-07-25,386.43658447265625
2014-07-28,383.6845703125
2014-07-30,387.9629211425781
2014-07-31,385.74273681640625
2014-08-01,377.1630554199219
2014-08-04,376.0298156738281
2014-08-05,379.3600158691406
2014-08-06,374.6422424316406
2014-08-07,375.33599853515625
2014-08-08,368.236328125
2014-08-11,366.7562561035156
2014-08-12,373.3471984863281
2014-08-13,375.7524108886719
2014-08-14,382.3663635253906
2014-08-18,384.9795837402344
2014-08-19,381.04815673828125
2014-08-20,379.5218505859375
2014-08-21,385.04901123046875
2014-08-22,391.6399230957031
2014-08-25,390.1136169433594
2014-08-26,389.6741943359375
2014-08-27,386.9453125
2014-08-28,390.1598205566406
2014-09-01,389.0729064941406
2014-09-02,397.3982849121094
2014-09-03,396.2189025878906
2014-09-04,393.998779296875
2014-09-05,392.42620849609375
2014-09-08,399.9653015136719
2014-09-09,400.35845947265625
2014-09-10,396.5195007324219
2014-09-11,395.15509033203125
2014-09-12,395.7795104980469
2014-09-15,397.93023681640625
2014-09-16,393.6056823730469
2014-09-17,391.4779968261719
2014-09-18,396.9126892089844
2014-09-19,397.88397216796875
2014-09-22,396.3113708496094
2014-09-23,392.6112060546875
2014-09-24,395.66387939453125
2014-09-25,393.1200256347656
2014-09-26,403.15673828125
2014-09-29,400.1271667480469
2014-09-30,403.6192321777344
2014-10-01,401.468505859375
2014-10-07,398.90155029296875
2014-10-08,401.28350830078125
2014-10-09,410.5339660644531
2014-10-10,401.14471435546875
2014-10-13,405.5386962890625
2014-10-14,401.63037109375
2014-10-15,401.63037109375
2014-10-16,397.2364501953125
2014-10-17,409.447021484375
2014-10-20,413.4014892578125
2014-10-21,414.2109680175781
2014-10-22,413.3321838378906
2014-10-27,414.99725341796875
2014-10-28,414.0953674316406
2014-10-29,412.3608703613281
2014-10-30,414.7197570800781
2014-10-31,421.75006103515625
2014-11-03,421.2181701660156
2014-11-05,422.1894836425781
2014-11-07,416.0148010253906
2014-11-10,418.419921875
2014-11-11,419.923095703125
2014-11-12,421.7037658691406
2014-11-13,423.64642333984375
2014-11-14,430.1910705566406
2014-11-17,425.033935546875
2014-11-18,431.1623840332031
2014-11-19,428.54913330078125
2014-11-20,424.6871032714844
2014-11-21,431.4629821777344
2014-11-24,437.1752014160156
2014-11-25,441.0372009277344
2014-11-26,439.9965515136719
2014-11-27,438.53955078125
2014-11-28,442.7023010253906
2014-12-01,439.395263671875
2014-12-02,436.2964172363281
2014-12-03,431.57861328125
2014-12-04,435.4175720214844
2014-12-05,436.0419616699219
2014-12-08,428.82666015625
2014-12-09,428.6416015625
2014-12-10,430.7923583984375
2014-12-11,431.8099060058594
2014-12-12,430.8386535644531
2014-12-15,435.4638366699219
2014-12-16,428.17913818359375
2014-12-17,426.375244140625
2014-12-18,432.01800537109375
2014-12-19,435.4407043457031
2014-12-22,445.7318420410156
2014-12-23,443.9048156738281
2014-12-24,437.1982116699219
2014-12-26,438.7709045410156
2014-12-29,440.18157958984375
2014-12-30,442.3785705566406
2014-12-31,440.13525390625
2015-01-01,440.3434143066406
2015-01-02,446.47186279296875
2015-01-05,442.7023010253906
2015-01-06,435.8106994628906
2015-01-07,437.0826110839844
2015-01-08,446.26373291015625
2015-01-09,451.2589416503906
2015-01-12,447.28131103515625
2015-01-13,445.5699157714844
2015-01-14,445.82427978515625
2015-01-15,459.3530578613281
2015-01-16,463.1457214355469
2015-01-19,464.6258239746094
2015-01-20,472.2111511230469
2015-01-21,471.7486267089844
2015-01-22,472.34991455078125
2015-01-23,482.3172912597656
2015-01-27,496.7710266113281
2015-01-28,489.5094299316406
2015-01-29,506.4608459472656
2015-01-30,498.2973327636719
2015-02-02,500.2630615234375
2015-02-03,492.1688232421875
2015-02-04,493.833984375
2015-02-05,497.9042663574219
2015-02-06,487.2662353515625
2015-02-09,481.06842041015625
2015-02-10,487.7055969238281
2015-02-11,489.5325622558594
2015-02-12,497.6729431152344
2015-02-13,492.9552001953125
2015-02-16,493.7646179199219
2015-02-18,497.1178283691406
2015-02-19,499.4305725097656
2015-02-20,496.30853271484375
2015-02-23,493.7415771484375
2015-02-24,493.81097412109375
2015-02-25,486.7804870605469
2015-02-26,480.1665344238281
2015-02-27,487.4974670410156
2015-03-02,500.7025146484375
2015-03-03,501.0724792480469
2015-03-04,492.7239990234375
2015-03-05,501.88189697265625
2015-03-09,489.8100891113281
2015-03-10,486.8268737792969
2015-03-11,488.6305847167969
2015-03-12,487.7749938964844
2015-03-13,482.2478332519531
2015-03-16,486.36431884765625
2015-03-17,489.3707275390625
2015-03-18,491.91461181640625
2015-03-19,486.6649475097656
2015-03-20,488.3763122558594
2015-03-23,484.606689453125
2015-03-24,480.0738830566406
2015-03-25,478.36273193359375
2015-03-26,465.73583984375
2015-03-27,469.2972717285156
2015-03-30,479.5884094238281
2015-03-31,473.0205993652344
2015-04-01,477.9001770019531
2015-04-06,477.298828125
2015-04-07,477.66888427734375
2015-04-08,478.9640197753906
2015-04-09,488.46875
2015-04-10,482.2478332519531
2015-04-13,480.4671630859375
2015-04-15,477.16015625
2015-04-16,476.2350769042969
2015-04-17,470.9623107910156
2015-04-20,464.880126953125
2015-04-21,463.9088439941406
2015-04-22,468.580322265625
2015-04-23,468.7653503417969
2015-04-24,465.5046081542969
2015-04-27,465.0421142578125
2015-04-28,464.6258239746094
2015-04-29,459.3530578613281
2015-04-30,457.3410949707031
2015-05-04,462.9607238769531
2015-05-05,456.8091735839844
2015-05-06,448.92315673828125
2015-05-07,439.9965515136719
2015-05-08,454.1959228515625
2015-05-11,458.0348815917969
2015-05-12,449.5475769042969
2015-05-13,458.01177978515625
2015-05-14,458.3817138671875
2015-05-15,457.9423828125
2015-05-18,467.0771789550781
2015-05-19,466.0133972167969
2015-05-20,473.64495849609375
2015-05-21,473.945556640625
2015-05-22,473.7605895996094
2015-05-25,473.4136962890625
2015-05-26,475.19439697265625
2015-05-27,480.1665344238281
2015-05-28,476.11944580078125
2015-05-29,485.9018249511719
2015-06-01,479.2645263671875
2015-06-02,466.5915222167969
2015-06-03,465.0882873535156
2015-06-04,469.43597412109375
2015-06-05,467.9559326171875
2015-06-08,464.11700439453125
2015-06-09,463.3769836425781
2015-06-10,469.7366638183594
2015-06-11,462.6138610839844
2015-06-12,466.7533874511719
2015-06-15,464.92645263671875
2015-06-16,466.4064636230469
2015-06-17,464.6951904296875
2015-06-18,471.5867004394531
2015-06-19,476.6282653808594
2015-06-22,484.3292236328125
2015-06-23,486.61871337890625
2015-06-24,483.70489501953125
2015-06-25,492.58514404296875
2015-06-26,491.59075927734375
2015-06-29,488.7232666015625
2015-06-30,493.5796203613281
2015-07-01,495.98468017578125
2015-07-02,493.1188049316406
2015-07-03,500.59808349609375
2015-07-06,504.9085388183594
2015-07-07,506.4696350097656
2015-07-08,498.081787109375
2015-07-09,500.5050048828125
2015-07-10,508.2870788574219
2015-07-13,510.8033752441406
2015-07-14,508.799560546875
2015-07-15,511.0597839355469
2015-07-16,519.4476928710938
2015-07-17,517.5137939453125
2015-07-20,519.7040405273438
2015-07-21,511.6888122558594
2015-07-22,519.3079223632812
2015-07-23,516.2789306640625
2015-07-24,516.2556762695312
2015-07-27,510.6636962890625
2015-07-28,516.55859375
2015-07-29,516.4886474609375
2015-07-30,517.5137939453125
2015-07-31,518.0263671875
2015-08-03,510.4540100097656
2015-08-04,506.28326416015625
2015-08-05,508.9627380371094
2015-08-06,510.710205078125
2015-08-07,509.1724548339844
2015-08-10,510.1045227050781
2015-08-11,510.1277160644531
2015-08-12,498.8273010253906
2015-08-13,502.13592529296875
