Date,RELIANCE.NS
2011-10-17,163.3866729736328
2011-10-18,160.6629180908203
2011-10-19,165.18948364257812
2011-10-20,164.34686279296875
2011-10-21,163.76881408691406
2011-10-24,165.8753204345703
2011-10-25,171.64617919921875
2011-10-28,176.35887145996094
2011-10-31,171.95968627929688
2011-11-01,168.6382598876953
2011-11-02,170.8329620361328
2011-11-03,173.5959014892578
2011-11-04,172.4299774169922
2011-11-08,173.16482543945312
2011-11-09,169.49066162109375
2011-11-11,173.48812866210938
2011-11-14,171.7931671142578
2011-11-15,168.80484008789062
2011-11-16,166.18885803222656
2011-11-17,158.71322631835938
2011-11-18,158.3506622314453
2011-11-21,154.0886688232422
2011-11-22,155.82286071777344
2011-11-23,151.55105590820312
2011-11-24,151.50205993652344
2011-11-25,147.71034240722656
2011-11-28,153.58897399902344
2011-11-29,149.90501403808594
2011-11-30,152.50143432617188
2011-12-01,156.56747436523438
2011-12-02,159.12472534179688
2011-12-05,158.0861358642578
2011-12-07,158.6837921142578
2011-12-08,152.61900329589844
2011-12-09,148.08267211914062
2011-12-12,142.5567626953125
2011-12-13,145.45689392089844
2011-12-14,145.3784637451172
2011-12-15,146.9951171875
2011-12-16,141.44960021972656
2011-12-19,144.085205078125
2011-12-20,139.80360412597656
2011-12-21,146.57382202148438
2011-12-22,147.8573455810547
2011-12-23,146.2602996826172
2011-12-26,149.12124633789062
2011-12-27,147.56338500976562
2011-12-28,144.82003784179688
2011-12-29,139.4998779296875
2011-12-30,135.78652954101562
2012-01-02,138.4515380859375
2012-01-03,141.99826049804688
2012-01-04,140.3326873779297
2012-01-05,137.0700225830078
2012-01-06,140.6070098876953
2012-01-09,138.39273071289062
2012-01-10,144.26156616210938
2012-01-11,146.62281799316406
2012-01-12,144.39874267578125
2012-01-13,143.3993682861328
2012-01-16,139.70562744140625
2012-01-17,145.4078826904297
2012-01-18,152.7953643798828
2012-01-19,153.9514923095703
2012-01-20,155.3231964111328
2012-01-23,151.1885528564453
2012-01-24,153.57920837402344
2012-01-25,154.9900665283203
2012-01-27,160.7609100341797
2012-01-30,155.7346649169922
2012-01-31,160.11427307128906
2012-02-01,162.87722778320312
2012-02-02,162.4951171875
2012-02-03,164.26849365234375
2012-02-06,163.22994995117188
2012-02-07,165.49317932128906
2012-02-08,168.2071533203125
2012-02-09,167.3155975341797
2012-02-10,165.2384490966797
2012-02-13,166.41419982910156
2012-02-14,166.34559631347656
2012-02-15,163.9451446533203
2012-02-16,159.2030792236328
2012-02-17,160.32981872558594
2012-02-21,165.29722595214844
2012-02-22,163.3083038330078
2012-02-23,164.52325439453125
2012-02-24,160.6727294921875
2012-02-27,153.1284637451172
2012-02-28,156.07760620117188
2012-02-29,160.8295135498047
2012-03-01,158.90914916992188
2012-03-02,159.5264129638672
2012-03-05,156.27354431152344
2012-03-06,152.16831970214844
2012-03-07,149.27796936035156
2012-03-09,151.6294708251953
2012-03-12,156.47930908203125
2012-03-13,160.6727294921875
2012-03-14,159.60476684570312
2012-03-15,156.10699462890625
2012-03-16,151.34532165527344
2012-03-19,147.96510314941406
2012-03-20,149.0330352783203
2012-03-21,150.502685546875
2012-03-22,144.29095458984375
2012-03-23,145.7998046875
2012-03-26,143.0662384033203
2012-03-27,143.25238037109375
2012-03-28,142.2040557861328
2012-03-29,141.99826049804688
2012-03-30,147.08331298828125
2012-04-02,145.1139678955078
2012-04-03,147.49481201171875
2012-04-04,146.37786865234375
2012-04-09,145.42750549316406
2012-04-10,145.5254669189453
2012-04-11,143.10543823242188
2012-04-12,145.65280151367188
2012-04-13,147.26942443847656
2012-04-16,146.59341430664062
2012-04-17,146.2602996826172
2012-04-18,146.69139099121094
2012-04-19,145.32952880859375
2012-04-20,143.21319580078125
2012-04-23,144.28114318847656
2012-04-24,144.04600524902344
2012-04-25,144.28114318847656
2012-04-26,145.9957733154297
2012-04-27,145.39810180664062
2012-04-30,146.00555419921875
2012-05-02,145.7018280029297
2012-05-03,144.7808380126953
2012-05-04,142.3509979248047
2012-05-07,140.2444610595703
2012-05-08,138.80421447753906
2012-05-09,136.20785522460938
2012-05-10,136.02169799804688
2012-05-11,136.61935424804688
2012-05-14,133.5037078857422
2012-05-15,133.57225036621094
2012-05-16,132.48472595214844
2012-05-17,134.25808715820312
2012-05-18,134.92434692382812
2012-05-21,136.28622436523438
2012-05-22,135.4239959716797
2012-05-23,134.59120178222656
2012-05-24,136.24700927734375
2012-05-25,135.44358825683594
2012-05-28,137.4913787841797
2012-05-29,137.53053283691406
2012-05-30,138.39273071289062
2012-05-31,140.09207153320312
2012-06-01,136.05172729492188
2012-06-04,137.54078674316406
2012-06-05,139.4865264892578
2012-06-06,142.13706970214844
2012-06-07,143.19927978515625
2012-06-08,144.87696838378906
2012-06-11,143.39779663085938
2012-06-12,143.53677368164062
2012-06-13,142.2165069580078
2012-06-14,142.22640991210938
2012-06-15,144.29127502441406
2012-06-18,142.7327117919922
2012-06-19,146.41566467285156
2012-06-20,146.40573120117188
2012-06-21,142.6929931640625
2012-06-22,141.1642303466797
2012-06-25,142.19664001464844
2012-06-26,143.64601135253906
2012-06-27,143.4474334716797
2012-06-28,142.9312744140625
2012-06-29,146.4951171875
2012-07-02,146.40573120117188
2012-07-03,146.19728088378906
2012-07-04,145.7803497314453
2012-07-05,146.66384887695312
2012-07-06,145.8994903564453
2012-07-09,145.29391479492188
2012-07-10,146.86236572265625
2012-07-11,144.07284545898438
2012-07-12,143.1893310546875
2012-07-13,142.65328979492188
2012-07-16,143.02061462402344
2012-07-17,142.82203674316406
2012-07-18,142.11721801757812
2012-07-19,144.49974060058594
2012-07-20,143.4772186279297
2012-07-23,142.7525634765625
2012-07-24,143.8445281982422
2012-07-25,142.80218505859375
2012-07-26,140.99542236328125
2012-07-27,143.14967346191406
2012-07-30,144.85711669921875
2012-07-31,147.63673400878906
2012-08-01,148.26214599609375
2012-08-02,146.8326416015625
2012-08-03,147.42820739746094
2012-08-06,156.0648956298828
2012-08-07,155.60824584960938
2012-08-08,157.00794982910156
2012-08-09,154.8934326171875
2012-08-10,155.28060913085938
2012-08-13,156.4818115234375
2012-08-14,158.74522399902344
2012-08-16,162.0410614013672
2012-08-17,162.03111267089844
2012-08-21,161.66378784179688
2012-08-22,160.38319396972656
2012-08-23,157.7425537109375
2012-08-24,155.28060913085938
2012-08-27,156.32296752929688
2012-08-28,156.88882446289062
2012-08-29,155.29055786132812
2012-08-30,155.53875732421875
2012-08-31,152.1634979248047
2012-09-03,151.4983673095703
2012-09-04,154.78428649902344
2012-09-05,153.10655212402344
2012-09-06,152.5208740234375
2012-09-07,157.19656372070312
2012-09-10,157.256103515625
2012-09-11,157.04766845703125
2012-09-12,158.45733642578125
2012-09-13,158.66580200195312
2012-09-14,167.1237335205078
2012-09-17,173.4771270751953
2012-09-18,169.87356567382812
2012-09-20,165.2872314453125
2012-09-21,168.82127380371094
2012-09-24,166.0515899658203
2012-09-25,166.7266387939453
2012-09-26,167.71939086914062
2012-09-27,164.76109313964844
2012-09-28,166.2203826904297
2012-10-01,165.48574829101562
2012-10-03,167.9873809814453
2012-10-04,169.33749389648438
2012-10-05,170.3103485107422
2012-10-08,162.686279296875
2012-10-09,161.87225341796875
2012-10-10,162.01124572753906
2012-10-11,162.79550170898438
2012-10-12,162.58700561523438
2012-10-15,163.41098022460938
2012-10-16,161.306396484375
2012-10-17,159.85702514648438
2012-10-18,161.07809448242188
2012-10-19,159.3905029296875
2012-10-22,161.9318084716797
2012-10-23,160.81005859375
2012-10-25,160.89938354492188
2012-10-29,161.0582275390625
2012-10-30,159.4798126220703
2012-10-31,159.9265594482422
2012-11-01,160.24423217773438
2012-11-02,160.4129638671875
2012-11-05,160.05557250976562
2012-11-06,159.91661071777344
2012-11-07,159.00331115722656
2012-11-08,158.15951538085938
2012-11-09,156.382568359375
2012-11-12,156.1840362548828
2012-11-15,155.7769775390625
2012-11-16,153.9007568359375
2012-11-19,153.7319793701172
2012-11-20,151.9550323486328
2012-11-21,153.11648559570312
2012-11-22,152.05430603027344
2012-11-23,153.62283325195312
2012-11-26,153.60293579101562
2012-11-27,156.21377563476562
2012-11-29,158.4970245361328
2012-11-30,157.58372497558594
2012-12-03,159.6287384033203
2012-12-04,163.73854064941406
2012-12-05,165.3070526123047
2012-12-06,167.55059814453125
2012-12-07,165.7041473388672
2012-12-10,164.45330810546875
2012-12-11,162.8153076171875
2012-12-12,165.3070526123047
2012-12-13,165.6346435546875
2012-12-14,166.62738037109375
2012-12-17,165.6147918701172
2012-12-18,165.06883239746094
2012-12-19,166.6770477294922
2012-12-20,166.34942626953125
2012-12-21,163.84776306152344
2012-12-24,162.9443817138672
2012-12-26,164.44338989257812
2012-12-27,162.34878540039062
2012-12-28,166.82591247558594
2012-12-31,166.68692016601562
2013-01-01,166.91525268554688
2013-01-02,168.35470581054688
2013-01-03,170.8960418701172
2013-01-04,171.1144561767578
2013-01-07,170.07208251953125
2013-01-08,168.89077758789062
2013-01-09,169.29779052734375
2013-01-10,168.77162170410156
2013-01-11,166.75645446777344
2013-01-14,168.2752685546875
2013-01-15,168.19586181640625
2013-01-16,171.01516723632812
2013-01-17,176.7034149169922
2013-01-18,178.7285919189453
2013-01-21,182.64979553222656
2013-01-22,182.66966247558594
2013-01-23,183.26528930664062
2013-01-24,181.77622985839844
2013-01-25,181.11109924316406
2013-01-28,178.20245361328125
2013-01-29,175.28382873535156
2013-01-30,178.56976318359375
2013-01-31,176.03829956054688
2013-02-01,177.49761962890625
2013-02-04,176.04827880859375
2013-02-05,173.67564392089844
2013-02-06,173.85433959960938
2013-02-07,173.30836486816406
2013-02-08,171.45196533203125
2013-02-11,172.4149169921875
2013-02-12,173.8146514892578
2013-02-13,174.51947021484375
2013-02-14,169.96292114257812
2013-02-15,167.92782592773438
2013-02-18,168.26535034179688
2013-02-19,168.44406127929688
2013-02-20,173.6855926513672
2013-02-21,170.5883026123047
2013-02-22,171.2633819580078
2013-02-25,169.62538146972656
2013-02-26,163.50030517578125
2013-02-27,165.0489501953125
2013-02-28,161.5843963623047
2013-03-01,160.89938354492188
2013-03-04,161.33619689941406
2013-03-05,164.06614685058594
2013-03-06,165.83319091796875
2013-03-07,166.08139038085938
2013-03-08,169.0198211669922
2013-03-11,167.66973876953125
2013-03-12,168.3348388671875
2013-03-13,167.7689971923828
2013-03-14,170.757080078125
2013-03-15,167.50094604492188
2013-03-18,165.64459228515625
2013-03-19,163.79812622070312
2013-03-20,163.3414764404297
2013-03-21,161.33619689941406
2013-03-22,160.93910217285156
2013-03-25,160.6710662841797
2013-03-26,155.52883911132812
2013-03-28,153.4540252685547
2013-04-01,154.61549377441406
2013-04-02,157.62344360351562
2013-04-03,154.1787109375
2013-04-04,152.39183044433594
2013-04-05,154.88352966308594
2013-04-08,156.72996520996094
2013-04-09,154.25811767578125
2013-04-10,154.7445526123047
2013-04-11,153.09666442871094
2013-04-12,153.94049072265625
2013-04-15,157.56387329101562
2013-04-16,159.81732177734375
2013-04-17,153.6128692626953
2013-04-18,155.18136596679688
2013-04-22,156.79946899414062
2013-04-23,159.5691680908203
2013-04-25,162.7359161376953
2013-04-26,157.32559204101562
2013-04-29,157.37525939941406
2013-04-30,156.49172973632812
2013-05-02,159.41030883789062
2013-05-03,158.93382263183594
2013-05-06,163.12310791015625
2013-05-07,164.4235382080078
2013-05-08,164.72132873535156
2013-05-09,162.42819213867188
2013-05-10,165.34716796875
2013-05-13,163.32342529296875
2013-05-14,162.33694458007812
2013-05-15,166.5777130126953
2013-05-16,170.98110961914062
2013-05-17,169.93365478515625
2013-05-20,169.0489044189453
2013-05-21,168.5302734375
2013-05-22,166.52684020996094
2013-05-23,159.55052185058594
2013-05-24,159.95729064941406
2013-05-27,168.46925354003906
2013-05-28,171.5404510498047
2013-05-29,172.4557342529297
2013-05-30,170.1980438232422
2013-05-31,163.99459838867188
2013-06-03,160.252197265625
2013-06-04,158.6860809326172
2013-06-05,163.1200408935547
2013-06-06,161.0861053466797
2013-06-07,159.37762451171875
2013-06-10,160.54714965820312
2013-06-11,159.78443908691406
2013-06-12,160.84205627441406
2013-06-13,160.638671875
2013-06-14,165.69296264648438
2013-06-17,167.909912109375
2013-06-18,167.4726104736328
2013-06-19,169.1607666015625
2013-06-20,162.30648803710938
2013-06-21,161.259033203125
2013-06-24,161.2183380126953
2013-06-25,163.48614501953125
2013-06-26,163.44546508789062
2013-06-27,168.81503295898438
2013-06-28,175.44557189941406
2013-07-01,180.14390563964844
2013-07-02,177.32693481445312
2013-07-03,173.05567932128906
2013-07-04,175.25234985351562
2013-07-05,179.05580139160156
2013-07-08,176.33033752441406
2013-07-09,177.92694091796875
2013-07-10,174.10317993164062
2013-07-11,176.96084594726562
2013-07-12,181.00831604003906
2013-07-15,182.41172790527344
2013-07-16,183.17442321777344
2013-07-17,186.0931396484375
2013-07-18,186.5609130859375
2013-07-19,187.87278747558594
2013-07-22,184.8931121826172
2013-07-23,184.99481201171875
2013-07-24,184.95411682128906
2013-07-25,181.1710205078125
2013-07-26,181.0489959716797
2013-07-29,180.14390563964844
2013-07-30,174.37774658203125
2013-07-31,177.3676300048828
2013-08-01,172.88284301757812
2013-08-02,174.37774658203125
2013-08-05,175.2320098876953
2013-08-06,171.06246948242188
2013-08-07,177.44900512695312
2013-08-08,176.06591796875
2013-08-12,171.99810791015625
2013-08-13,173.47268676757812
2013-08-14,175.93373107910156
2013-08-16,168.14381408691406
2013-08-19,166.83197021484375
2013-08-20,167.8692626953125
2013-08-21,159.37762451171875
2013-08-22,163.9539337158203
2013-08-23,166.6793975830078
2013-08-26,167.30990600585938
2013-08-27,163.374267578125
2013-08-28,165.11328125
2013-08-29,171.91671752929688
2013-08-30,173.66590881347656
2013-09-02,180.35745239257812
2013-09-03,169.0183868408203
2013-09-04,172.75064086914062
2013-09-05,175.4353790283203
2013-09-06,176.5438690185547
2013-09-10,181.08969116210938
2013-09-11,180.56085205078125
2013-09-12,178.04898071289062
2013-09-13,177.5608367919922
2013-09-16,175.27268981933594
2013-09-17,174.54049682617188
2013-09-18,177.34727478027344
2013-09-19,181.14051818847656
2013-09-20,179.3710479736328
2013-09-23,177.83543395996094
2013-09-24,177.8862762451172
2013-09-25,172.68960571289062
2013-09-26,170.4929656982422
2013-09-27,170.82858276367188
2013-09-30,167.2692108154297
2013-10-01,167.07601928710938
2013-10-03,172.26251220703125
2013-10-04,173.7777862548828
2013-10-07,171.67266845703125
2013-10-08,171.855712890625
2013-10-09,175.0998077392578
2013-10-10,174.91676330566406
2013-10-11,175.59811401367188
2013-10-14,177.01168823242188
2013-10-15,176.50320434570312
2013-10-17,179.05580139160156
2013-10-18,184.20156860351562
2013-10-21,185.73719787597656
2013-10-22,183.90667724609375
2013-10-23,182.39138793945312
2013-10-24,179.8998565673828
2013-10-25,180.4083251953125
2013-10-28,181.1710205078125
2013-10-29,182.4015655517578
2013-10-30,182.67616271972656
2013-10-31,186.04226684570312
2013-11-01,184.73040771484375
2013-11-05,185.02529907226562
2013-11-06,182.7677001953125
2013-11-07,180.18458557128906
2013-11-08,178.16082763671875
2013-11-11,175.7099609375
2013-11-12,173.4116668701172
2013-11-13,171.74383544921875
2013-11-14,173.2184295654297
2013-11-18,177.9167938232422
2013-11-19,178.6489715576172
2013-11-20,175.42523193359375
2013-11-21,172.39468383789062
2013-11-22,171.6116485595703
2013-11-25,173.22860717773438
2013-11-26,171.1031494140625
2013-11-27,170.43199157714844
2013-11-28,172.4658966064453
2013-11-29,173.53366088867188
2013-12-02,173.9608154296875
2013-12-03,175.30320739746094
2013-12-04,174.11337280273438
2013-12-05,177.15408325195312
2013-12-06,176.27947998046875
2013-12-09,178.77099609375
2013-12-10,179.9303741455078
2013-12-11,179.5133819580078
2013-12-12,176.99134826660156
2013-12-13,175.87266540527344
2013-12-16,171.87603759765625
2013-12-17,170.68618774414062
2013-12-18,174.90658569335938
2013-12-19,173.70657348632812
2013-12-20,182.0659637451172
2013-12-23,182.2897186279297
2013-12-24,182.6558380126953
2013-12-26,180.5201873779297
2013-12-27,178.7506561279297
2013-12-30,180.42864990234375
2013-12-31,182.0761260986328
2014-01-01,180.77442932128906
2014-01-02,177.96762084960938
2014-01-03,175.78115844726562
2014-01-06,173.88961791992188
2014-01-07,171.2760467529297
2014-01-08,172.68960571289062
2014-01-09,173.02520751953125
2014-01-10,174.54049682617188
2014-01-13,179.06593322753906
2014-01-14,179.2896728515625
2014-01-15,180.09307861328125
2014-01-16,180.23544311523438
2014-01-17,179.95069885253906
2014-01-20,176.8998260498047
2014-01-21,175.53709411621094
2014-01-22,177.44900512695312
2014-01-23,176.096435546875
2014-01-24,176.4727020263672
2014-01-27,171.48959350585938
2014-01-28,171.83535766601562
2014-01-29,170.1573944091797
2014-01-30,167.7980499267578
2014-01-31,169.0489044189453
2014-02-03,166.96414184570312
2014-02-04,167.0963592529297
2014-02-05,166.2217559814453
2014-02-06,165.93701171875
2014-02-07,165.65225219726562
2014-02-10,167.1776885986328
2014-02-11,163.7810516357422
2014-02-12,166.35394287109375
2014-02-13,164.2183837890625
2014-02-14,167.19805908203125
2014-02-17,165.21499633789062
2014-02-18,165.38784790039062
2014-02-19,165.20480346679688
2014-02-20,163.82174682617188
2014-02-21,165.05226135253906
2014-02-24,165.22515869140625
2014-02-25,164.85903930664062
2014-02-26,164.88954162597656
2014-02-28,162.7030792236328
2014-03-03,163.40478515625
2014-03-04,165.34716796875
2014-03-05,164.13699340820312
2014-03-06,167.27940368652344
2014-03-07,176.82861328125
2014-03-10,180.09307861328125
2014-03-11,177.9167938232422
2014-03-12,177.22525024414062
2014-03-13,178.89306640625
2014-03-14,180.23544311523438
2014-03-18,182.3303680419922
2014-03-19,183.66258239746094
2014-03-20,184.27279663085938
2014-03-21,180.16424560546875
2014-03-24,184.15072631835938
2014-03-25,178.84219360351562
2014-03-26,181.2625732421875
2014-03-27,183.2049560546875
2014-03-28,186.33717346191406
2014-03-31,189.3067169189453
2014-04-01,191.71693420410156
2014-04-02,194.88980102539062
2014-04-03,193.760986328125
2014-04-04,192.05252075195312
2014-04-07,192.03213500976562
2014-04-09,195.69320678710938
2014-04-10,197.09661865234375
2014-04-11,193.9846954345703
2014-04-15,193.0389404296875
2014-04-16,191.4524688720703
2014-04-17,195.0728759765625
2014-04-21,195.174560546875
2014-04-22,196.8321990966797
2014-04-23,196.7101593017578
2014-04-24,196.7101593017578
2014-04-25,192.8660430908203
2014-04-28,192.2050323486328
2014-04-29,191.2490997314453
2014-04-30,190.33383178710938
2014-05-02,188.76771545410156
2014-05-05,192.58128356933594
2014-05-06,195.9373016357422
2014-05-07,195.42877197265625
2014-05-08,195.3169403076172
2014-05-09,202.90342712402344
2014-05-12,209.22889709472656
2014-05-13,216.2865753173828
2014-05-14,212.64590454101562
2014-05-15,214.252685546875
2014-05-16,223.8854522705078
2014-05-19,232.34922790527344
2014-05-20,224.0098876953125
2014-05-21,223.7091064453125
2014-05-22,228.35589599609375
2014-05-23,233.88429260253906
2014-05-26,228.54257202148438
2014-05-27,225.69021606445312
2014-05-28,225.88726806640625
2014-05-29,222.70298767089844
2014-05-30,220.8671112060547
2014-06-02,224.49737548828125
2014-06-03,227.23568725585938
2014-06-04,223.5223846435547
2014-06-05,226.0947265625
2014-06-06,232.83670043945312
2014-06-09,232.8885498046875
2014-06-10,231.9861602783203
2014-06-11,228.6255645751953
2014-06-12,226.97637939453125
2014-06-13,224.43515014648438
2014-06-16,221.02268981933594
2014-06-17,226.1258544921875
2014-06-18,221.2923583984375
2014-06-19,216.1788330078125
2014-06-20,215.0171356201172
2014-06-23,215.31793212890625
2014-06-24,219.86099243164062
2014-06-25,218.0251007080078
2014-06-26,209.91397094726562
2014-06-27,209.9554901123047
2014-06-30,210.64004516601562
2014-07-01,209.1049346923828
2014-07-02,211.23126220703125
2014-07-03,208.79376220703125
2014-07-04,214.07327270507812
2014-07-07,213.08790588378906
2014-07-08,206.4185333251953
2014-07-09,207.6424560546875
2014-07-10,206.8645477294922
2014-07-11,200.49595642089844
2014-07-14,199.5106201171875
2014-07-15,201.6783905029297
2014-07-16,205.30868530273438
2014-07-17,203.81509399414062
2014-07-18,202.62225341796875
2014-07-21,206.9578857421875
2014-07-22,213.86582946777344
2014-07-23,214.34292602539062
2014-07-24,215.9610137939453
2014-07-25,211.9780731201172
2014-07-28,208.60707092285156
2014-07-30,208.72117614746094
2014-07-31,208.7834014892578
2014-08-01,202.52891540527344
2014-08-04,204.33370971679688
2014-08-05,204.09512329101562
2014-08-06,204.9871368408203
2014-08-07,205.2257080078125
2014-08-08,203.40020751953125
2014-08-11,203.40020751953125
2014-08-12,204.20924377441406
2014-08-13,205.40203857421875
2014-08-14,208.0573272705078
2014-08-18,210.15255737304688
2014-08-19,209.37461853027344
2014-08-20,207.10308837890625
2014-08-21,206.42889404296875
2014-08-22,207.09271240234375
2014-08-25,206.5740966796875
2014-08-26,206.0658721923828
2014-08-27,206.1384735107422
2014-08-28,207.17568969726562
2014-09-01,210.370361328125
2014-09-02,212.382568359375
2014-09-03,213.9280548095703
2014-09-04,212.81822204589844
2014-09-05,212.76634216308594
2014-09-08,215.2660675048828
2014-09-09,214.29107666015625
2014-09-10,210.73338317871094
2014-09-11,211.46981811523438
2014-09-12,210.68154907226562
2014-09-15,208.015869140625
2014-09-16,203.17201232910156
2014-09-17,205.09088134765625
2014-09-18,208.4618682861328
2014-09-19,206.50149536132812
2014-09-22,205.6924591064453
2014-09-23,200.36111450195312
2014-09-24,200.1951446533203
2014-09-25,192.89309692382812
2014-09-26,193.5984344482422
2014-09-29,193.57765197753906
2014-09-30,196.18109130859375
2014-10-01,192.34336853027344
2014-10-07,192.1255340576172
2014-10-08,194.3140869140625
2014-10-09,198.03773498535156
2014-10-10,199.2824249267578
2014-10-13,198.71194458007812
2014-10-14,199.4068603515625
2014-10-15,199.4068603515625
2014-10-16,193.1316680908203
2014-10-17,194.56304931640625
2014-10-20,193.9718017578125
2014-10-21,192.7893829345703
2014-10-22,196.1707305908203
2014-10-27,195.27871704101562
2014-10-28,193.76437377929688
2014-10-29,197.40501403808594
2014-10-30,203.14089965820312
2014-10-31,207.5594482421875
2014-11-03,207.93289184570312
2014-11-05,205.64060974121094
2014-11-07,203.40020751953125
2014-11-10,201.08718872070312
2014-11-11,202.81936645507812
2014-11-12,202.0621795654297
2014-11-13,201.06643676757812
2014-11-14,201.0457000732422
2014-11-17,204.37521362304688
2014-11-18,205.09088134765625
2014-11-19,202.91268920898438
2014-11-20,203.45204162597656
2014-11-21,206.96827697753906
2014-11-24,204.40631103515625
2014-11-25,205.99327087402344
2014-11-26,204.75894165039062
2014-11-27,205.09088134765625
2014-11-28,205.7028350830078
2014-12-01,199.47946166992188
2014-12-02,199.69729614257812
2014-12-03,200.87973022460938
2014-12-04,198.8467254638672
2014-12-05,198.59783935546875
2014-12-08,195.952880859375
2014-12-09,194.96754455566406
2014-12-10,193.45318603515625
2014-12-11,187.97662353515625
2014-12-12,183.0394287109375
2014-12-15,182.302978515625
2014-12-16,179.3572998046875
2014-12-17,180.3737335205078
2014-12-18,182.5726776123047
2014-12-19,186.81491088867188
2014-12-22,187.71731567382812
2014-12-23,185.40428161621094
2014-12-24,183.412841796875
2014-12-26,184.38784790039062
2014-12-29,186.07850646972656
2014-12-30,182.58303833007812
2014-12-31,184.86495971679688
2015-01-01,184.19073486328125
2015-01-02,183.70327758789062
2015-01-05,181.69102478027344
2015-01-06,173.44508361816406
2015-01-07,177.22059631347656
2015-01-08,174.6793975830078
2015-01-09,178.46527099609375
2015-01-12,176.3907928466797
2015-01-13,174.90757751464844
2015-01-14,173.20651245117188
2015-01-15,179.28465270996094
2015-01-16,180.41525268554688
2015-01-19,182.47933959960938
2015-01-20,187.3335418701172
2015-01-21,188.10110473632812
2015-01-22,183.3298797607422
2015-01-23,183.98330688476562
2015-01-27,184.4293212890625
2015-01-28,188.121826171875
2015-01-29,192.79974365234375
2015-01-30,189.8643798828125
2015-02-02,188.37078857421875
2015-02-03,194.50079345703125
2015-02-04,192.67527770996094
2015-02-05,191.6173095703125
2015-02-06,188.7545623779297
2015-02-09,186.01626586914062
2015-02-10,182.96681213378906
2015-02-11,186.84603881835938
2015-02-12,188.5989532470703
2015-02-13,190.3311309814453
2015-02-16,187.2816925048828
2015-02-18,187.0431365966797
2015-02-19,187.12611389160156
2015-02-20,181.12054443359375
2015-02-23,176.62937927246094
2015-02-24,174.55490112304688
2015-02-25,174.90757751464844
2015-02-26,174.66900634765625
2015-02-27,177.47988891601562
2015-03-02,179.28465270996094
2015-03-03,186.86680603027344
2015-03-04,184.18038940429688
2015-03-05,183.57879638671875
2015-03-09,180.40489196777344
2015-03-10,178.2266845703125
2015-03-11,177.5628662109375
2015-03-12,179.19131469726562
2015-03-13,176.34930419921875
2015-03-16,174.6897430419922
2015-03-17,177.74957275390625
2015-03-18,180.19744873046875
2015-03-19,177.6043701171875
2015-03-20,177.17910766601562
2015-03-23,174.6586456298828
2015-03-24,175.90333557128906
2015-03-25,175.2706298828125
2015-03-26,172.03443908691406
2015-03-27,168.38340759277344
2015-03-30,168.1863250732422
2015-03-31,171.3498992919922
2015-04-01,173.43470764160156
2015-04-06,171.06980895996094
2015-04-07,172.77090454101562
2015-04-08,179.62696838378906
2015-04-09,185.68434143066406
2015-04-10,187.6032257080078
2015-04-13,191.36837768554688
2015-04-15,191.60691833496094
2015-04-16,192.58193969726562
2015-04-17,192.27073669433594
2015-04-20,183.7239990234375
2015-04-21,181.8155059814453
2015-04-22,182.5000457763672
2015-04-23,181.9399871826172
2015-04-24,182.32373046875
2015-04-27,181.5769500732422
2015-04-28,179.48175048828125
2015-04-29,176.3285675048828
2015-04-30,178.8905487060547
2015-05-04,184.82345581054688
2015-05-05,185.07240295410156
2015-05-06,182.60377502441406
2015-05-07,180.63307189941406
2015-05-08,189.27420043945312
2015-05-11,190.6038360595703
2015-05-12,184.80667114257812
2015-05-13,188.2956085205078
2015-05-14,186.8276824951172
2015-05-15,185.923583984375
2015-05-18,189.66778564453125
2015-05-19,190.51873779296875
2015-05-20,193.34815979003906
2015-05-21,190.77401733398438
2015-05-22,192.2844696044922
2015-05-25,190.29534912109375
2015-05-26,188.18923950195312
2015-05-27,188.338134765625
2015-05-28,186.317138671875
2015-05-29,186.57241821289062
2015-06-01,191.94407653808594
2015-06-02,191.17820739746094
2015-06-03,190.68894958496094
2015-06-04,194.167236328125
2015-06-05,193.11415100097656
2015-06-08,188.3700408935547
2015-06-09,187.99778747558594
2015-06-10,192.6993408203125
2015-06-11,186.60433959960938
2015-06-12,189.30612182617188
2015-06-15,191.8377227783203
2015-06-16,192.3057403564453
2015-06-17,198.10289001464844
2015-06-18,208.26119995117188
2015-06-19,212.0266876220703
2015-06-22,210.9736328125
2015-06-23,211.67567443847656
2015-06-24,210.8034210205078
2015-06-25,213.70730590820312
2015-06-26,212.88829040527344
2015-06-29,210.7927703857422
2015-06-30,212.76063537597656
2015-07-01,213.9413604736328
2015-07-02,215.047607421875
2015-07-03,214.27105712890625
2015-07-06,216.04747009277344
2015-07-07,213.43077087402344
2015-07-08,212.0160369873047
2015-07-09,210.05885314941406
2015-07-10,213.12228393554688
2015-07-13,214.22854614257812
2015-07-14,212.27133178710938
2015-07-15,215.11138916015625
2015-07-16,217.7812957763672
2015-07-17,217.35577392578125
2015-07-20,218.00465393066406
2015-07-21,214.3987274169922
2015-07-22,223.46144104003906
2015-07-23,222.37646484375
2015-07-24,218.06849670410156
2015-07-27,213.8775177001953
2015-07-28,214.91993713378906
2015-07-29,211.88839721679688
2015-07-30,212.77125549316406
2015-07-31,213.13291931152344
2015-08-03,213.2605743408203
2015-08-04,210.18649291992188
2015-08-05,210.13328552246094
