Date,ICICIBANK.NS
2011-10-14,137.5657958984375
2011-10-17,138.8712921142578
2011-10-18,135.41827392578125
2011-10-19,139.690185546875
2011-10-20,135.65771484375
2011-10-21,134.49899291992188
2011-10-24,134.17453002929688
2011-10-25,135.71180725097656
2011-10-28,144.20150756835938
2011-10-31,143.86163330078125
2011-11-01,138.2764434814453
2011-11-02,136.73147583007812
2011-11-03,135.65771484375
2011-11-04,136.62335205078125
2011-11-08,136.15985107421875
2011-11-09,133.201171875
2011-11-11,126.84355926513672
2011-11-14,126.84355926513672
2011-11-15,122.03093719482422
2011-11-16,121.87643432617188
2011-11-17,120.23101806640625
2011-11-18,118.97956848144531
2011-11-21,113.0313720703125
2011-11-22,115.17118072509766
2011-11-23,112.27433776855469
2011-11-24,112.79963684082031
2011-11-25,110.96109771728516
2011-11-28,115.85096740722656
2011-11-29,113.39443969726562
2011-11-30,110.0727310180664
2011-12-01,117.75131225585938
2011-12-02,121.69877624511719
2011-12-05,120.4395751953125
2011-12-07,118.6319351196289
2011-12-08,114.9935302734375
2011-12-09,112.96184539794922
2011-12-12,109.24615478515625
2011-12-13,109.14572143554688
2011-12-14,108.82899475097656
2011-12-15,107.93291473388672
2011-12-16,104.44124603271484
2011-12-19,101.5366439819336
2011-12-20,100.9495849609375
2011-12-21,108.51227569580078
2011-12-22,112.49833679199219
2011-12-23,111.50955200195312
2011-12-26,112.72238159179688
2011-12-27,112.181640625
2011-12-28,107.73979949951172
2011-12-29,105.97850036621094
2011-12-30,105.77764129638672
2012-01-02,107.6161880493164
2012-01-03,112.1352767944336
2012-01-04,114.80809020996094
2012-01-05,115.58060455322266
2012-01-06,116.13680267333984
2012-01-09,115.53425598144531
2012-01-10,119.65937042236328
2012-01-11,120.53227996826172
2012-01-12,120.72538757324219
2012-01-13,121.96913146972656
2012-01-16,122.30130767822266
2012-01-17,121.36658477783203
2012-01-18,118.91004180908203
2012-01-19,123.16647338867188
2012-01-20,130.1575927734375
2012-01-23,132.36692810058594
2012-01-24,137.20274353027344
2012-01-25,135.96673583984375
2012-01-27,137.18727111816406
2012-01-30,131.6638946533203
2012-01-31,139.38116455078125
2012-02-01,137.48855590820312
2012-02-02,139.4120330810547
2012-02-03,141.56732177734375
2012-02-06,143.38265991210938
2012-02-07,144.8813018798828
2012-02-08,142.20846557617188
2012-02-09,145.19801330566406
2012-02-10,143.75347900390625
2012-02-13,144.40235900878906
2012-02-14,145.8005828857422
2012-02-15,151.58653259277344
2012-02-16,149.6785125732422
2012-02-17,151.6560821533203
2012-02-21,153.1547393798828
2012-02-22,147.96356201171875
2012-02-23,145.8391876220703
2012-02-24,143.93887329101562
2012-02-27,137.11001586914062
2012-02-28,140.71759033203125
2012-02-29,140.02230834960938
2012-03-01,136.49977111816406
2012-03-02,139.4661407470703
2012-03-05,134.46810913085938
2012-03-06,131.82614135742188
2012-03-07,132.8922119140625
2012-03-09,141.2428741455078
2012-03-12,143.521728515625
2012-03-13,143.66079711914062
2012-03-14,147.37644958496094
2012-03-15,143.71485900878906
2012-03-16,141.78359985351562
2012-03-19,140.26950073242188
2012-03-20,140.37767028808594
2012-03-21,144.30967712402344
2012-03-22,138.9949188232422
2012-03-23,140.6790008544922
2012-03-26,134.80029296875
2012-03-27,135.6345672607422
2012-03-28,132.76861572265625
2012-03-29,132.21240234375
2012-03-30,137.5348663330078
2012-04-02,137.573486328125
2012-04-03,140.31588745117188
2012-04-04,137.5426025390625
2012-04-09,133.95823669433594
2012-04-10,133.45611572265625
2012-04-11,133.5951690673828
2012-04-12,135.85855102539062
2012-04-13,133.6415252685547
2012-04-16,134.97024536132812
2012-04-17,136.80101013183594
2012-04-18,136.15211486816406
2012-04-19,135.62686157226562
2012-04-20,133.03126525878906
2012-04-23,130.38162231445312
2012-04-24,130.98411560058594
2012-04-25,129.5318603515625
2012-04-26,130.00306701660156
2012-04-27,133.00035095214844
2012-04-30,136.32208251953125
2012-05-02,136.27574157714844
2012-05-03,132.490478515625
2012-05-04,128.75164794921875
2012-05-07,131.05364990234375
2012-05-08,128.2572479248047
2012-05-09,126.99030303955078
2012-05-10,125.78524780273438
2012-05-11,125.63849639892578
2012-05-14,123.707275390625
2012-05-15,126.2024154663086
2012-05-16,122.73389434814453
2012-05-17,121.66014099121094
2012-05-18,124.4024887084961
2012-05-21,125.31401824951172
2012-05-22,123.72269439697266
2012-05-23,122.56393432617188
2012-05-24,126.78176879882812
2012-05-25,125.85478210449219
2012-05-28,128.91384887695312
2012-05-29,129.57818603515625
2012-05-30,126.26421356201172
2012-05-31,123.50476837158203
2012-06-01,123.26036834716797
2012-06-04,124.38778686523438
2012-06-05,124.89234161376953
2012-06-06,127.47047424316406
2012-06-07,130.8843231201172
2012-06-08,130.74237060546875
2012-06-11,130.3639373779297
2012-06-12,132.30340576171875
2012-06-13,133.92758178710938
2012-06-14,129.1182403564453
2012-06-15,133.35203552246094
2012-06-18,128.75558471679688
2012-06-19,130.371826171875
2012-06-20,131.3494415283203
2012-06-21,133.97486877441406
2012-06-22,134.29812622070312
2012-06-25,133.5412139892578
2012-06-26,133.0997314453125
2012-06-27,134.4242706298828
2012-06-28,135.12594604492188
2012-06-29,141.83535766601562
2012-07-02,141.03115844726562
2012-07-03,142.16647338867188
2012-07-04,142.35568237304688
2012-07-05,145.2018585205078
2012-07-06,147.44883728027344
2012-07-09,146.64463806152344
2012-07-10,148.6787567138672
2012-07-11,147.677490234375
2012-07-12,146.30563354492188
2012-07-13,146.0218048095703
2012-07-16,145.08358764648438
2012-07-17,145.52511596679688
2012-07-18,148.0953369140625
2012-07-19,149.93231201171875
2012-07-20,147.4567108154297
2012-07-23,143.96408081054688
2012-07-24,144.49229431152344
2012-07-25,144.7445526123047
2012-07-26,142.97853088378906
2012-07-27,146.36868286132812
2012-07-30,152.08468627929688
2012-07-31,151.5958709716797
2012-08-01,151.3120574951172
2012-08-02,151.20169067382812
2012-08-03,148.2135772705078
2012-08-06,150.4290008544922
2012-08-07,153.6299591064453
2012-08-08,151.09918212890625
2012-08-09,150.2161407470703
2012-08-10,150.54730224609375
2012-08-13,149.63272094726562
2012-08-14,152.92042541503906
2012-08-16,150.80746459960938
2012-08-17,151.7141571044922
2012-08-21,153.7718963623047
2012-08-22,153.55899047851562
2012-08-23,153.55899047851562
2012-08-24,150.48419189453125
2012-08-27,147.47247314453125
2012-08-28,145.4384002685547
2012-08-29,144.5001983642578
2012-08-30,145.0599365234375
2012-08-31,142.25318908691406
2012-09-03,142.35568237304688
2012-09-04,143.9088592529297
2012-09-05,138.70530700683594
2012-09-06,141.35440063476562
2012-09-07,147.8824462890625
2012-09-10,147.32269287109375
2012-09-11,149.1360321044922
2012-09-12,149.6563720703125
2012-09-13,151.28839111328125
2012-09-14,158.94387817382812
2012-09-17,167.24583435058594
2012-09-18,165.41673278808594
2012-09-20,161.2381591796875
2012-09-21,168.01058959960938
2012-09-24,168.86996459960938
2012-09-25,168.23135375976562
2012-09-26,168.01058959960938
2012-09-27,166.41014099121094
2012-09-28,166.95416259765625
2012-10-01,165.66903686523438
2012-10-03,166.0395965576172
2012-10-04,170.8331756591797
2012-10-05,168.1998291015625
2012-10-08,165.91342163085938
2012-10-09,167.79774475097656
2012-10-10,166.2288055419922
2012-10-11,166.82009887695312
2012-10-12,164.73875427246094
2012-10-15,166.1026611328125
2012-10-16,164.502197265625
2012-10-17,165.49560546875
2012-10-18,167.92388916015625
2012-10-19,166.71763610839844
2012-10-22,169.6031951904297
2012-10-23,170.2102813720703
2012-10-25,171.4244384765625
2012-10-29,168.47581481933594
2012-10-30,164.80177307128906
2012-10-31,165.59805297851562
2012-11-01,166.7255096435547
2012-11-02,170.2418212890625
2012-11-05,169.9264373779297
2012-11-06,170.40737915039062
2012-11-07,172.33900451660156
2012-11-08,169.66627502441406
2012-11-09,167.01722717285156
2012-11-12,166.89109802246094
2012-11-15,166.29974365234375
2012-11-16,161.9871826171875
2012-11-19,161.01742553710938
2012-11-20,161.4825439453125
2012-11-21,164.69137573242188
2012-11-22,162.82284545898438
2012-11-23,161.64024353027344
2012-11-26,160.56800842285156
2012-11-27,163.05943298339844
2012-11-29,170.5729522705078
2012-11-30,173.42701721191406
2012-12-03,173.81332397460938
2012-12-04,176.50186157226562
2012-12-05,176.57276916503906
2012-12-06,179.07992553710938
2012-12-07,178.44920349121094
2012-12-10,176.83294677734375
2012-12-11,177.02215576171875
2012-12-12,175.5320587158203
2012-12-13,176.80142211914062
2012-12-14,179.13510131835938
2012-12-17,180.40444946289062
2012-12-18,181.16921997070312
2012-12-19,179.56088256835938
2012-12-20,179.7027587890625
2012-12-21,177.21926879882812
2012-12-24,176.84080505371094
2012-12-26,181.12191772460938
2012-12-27,179.1981658935547
2012-12-28,180.00238037109375
2012-12-31,179.48202514648438
2013-01-01,182.6671905517578
2013-01-02,185.11915588378906
2013-01-03,184.81167602539062
2013-01-04,186.4436798095703
2013-01-07,186.40426635742188
2013-01-08,185.99429321289062
2013-01-09,186.13619995117188
2013-01-10,185.9864044189453
2013-01-11,183.47140502929688
2013-01-14,186.87730407714844
2013-01-15,189.90481567382812
2013-01-16,186.04159545898438
2013-01-17,183.30581665039062
2013-01-18,185.46603393554688
2013-01-21,185.67889404296875
2013-01-22,184.5120849609375
2013-01-23,186.22293090820312
2013-01-24,183.6211700439453
2013-01-25,184.95359802246094
2013-01-28,187.68148803710938
2013-01-29,189.40811157226562
2013-01-30,191.22146606445312
2013-01-31,187.82342529296875
2013-02-01,184.66978454589844
2013-02-04,186.34120178222656
2013-02-05,183.86558532714844
2013-02-06,182.16261291503906
2013-02-07,180.52272033691406
2013-02-08,178.2047882080078
2013-02-11,177.03004455566406
2013-02-12,177.9998016357422
2013-02-13,180.1679229736328
2013-02-14,177.58193969726562
2013-02-15,176.89601135253906
2013-02-18,176.919677734375
2013-02-19,178.40187072753906
2013-02-20,176.84873962402344
2013-02-21,170.2339324951172
2013-02-22,172.27593994140625
2013-02-25,172.48880004882812
2013-02-26,167.7740936279297
2013-02-27,170.79371643066406
2013-02-28,164.05279541015625
2013-03-01,166.5678253173828
2013-03-04,166.9304962158203
2013-03-05,172.4414825439453
2013-03-06,174.76730346679688
2013-03-07,176.1549072265625
2013-03-08,179.64755249023438
2013-03-11,178.48863220214844
2013-03-12,177.09312438964844
2013-03-13,171.19580078125
2013-03-14,175.1300048828125
2013-03-15,168.32598876953125
2013-03-18,165.78729248046875
2013-03-19,162.82284545898438
2013-03-20,157.92681884765625
2013-03-21,163.2564697265625
2013-03-22,162.15269470214844
2013-03-25,159.66920471191406
2013-03-26,160.97796630859375
2013-03-28,164.80966186523438
2013-04-01,165.81094360351562
2013-04-02,165.07772827148438
2013-04-03,162.63363647460938
2013-04-04,159.07005310058594
2013-04-05,157.39071655273438
2013-04-08,155.96368408203125
2013-04-09,156.1134796142578
2013-04-10,158.36045837402344
2013-04-11,164.021240234375
2013-04-12,164.8333282470703
2013-04-15,165.10926818847656
2013-04-16,170.1235809326172
2013-04-17,173.08010864257812
2013-04-18,177.02215576171875
2013-04-22,181.09039306640625
2013-04-23,183.11656188964844
2013-04-25,185.64736938476562
2013-04-26,180.467529296875
2013-04-29,181.83934020996094
2013-04-30,183.4871368408203
2013-05-02,184.75650024414062
2013-05-03,178.17323303222656
2013-05-06,180.1758270263672
2013-05-07,183.53445434570312
2013-05-08,182.58837890625
2013-05-09,181.7526092529297
2013-05-10,183.75521850585938
2013-05-13,181.14559936523438
2013-05-14,180.93270874023438
2013-05-15,187.83917236328125
2013-05-16,190.40150451660156
2013-05-17,194.0203399658203
2013-05-20,190.7642059326172
2013-05-21,190.9534454345703
2013-05-22,190.81150817871094
2013-05-23,184.85107421875
2013-05-24,189.873291015625
2013-05-27,192.2779541015625
2013-05-28,194.25685119628906
2013-05-29,191.56837463378906
2013-05-30,189.62847900390625
2013-05-31,185.0833282470703
2013-06-03,183.59239196777344
2013-06-04,182.47813415527344
2013-06-05,181.86892700195312
2013-06-06,185.10743713378906
2013-06-07,183.03924560546875
2013-06-10,179.2075958251953
2013-06-11,172.5862579345703
2013-06-12,173.34780883789062
2013-06-13,171.35983276367188
2013-06-14,176.6985626220703
2013-06-17,176.5863494873047
2013-06-18,174.90292358398438
2013-06-19,174.22157287597656
2013-06-20,167.72048950195312
2013-06-21,167.51211547851562
2013-06-24,168.20150756835938
2013-06-25,165.5882568359375
2013-06-26,164.51406860351562
2013-06-27,165.21951293945312
2013-06-28,171.66445922851562
2013-07-01,171.20751953125
2013-07-02,173.0031280517578
2013-07-03,170.58224487304688
2013-07-04,170.5341339111328
2013-07-05,168.5862579345703
2013-07-08,164.80264282226562
2013-07-09,165.82870483398438
2013-07-10,166.5020751953125
2013-07-11,169.61231994628906
2013-07-12,170.005126953125
2013-07-15,170.10931396484375
2013-07-16,160.87477111816406
2013-07-17,157.15525817871094
2013-07-18,157.8286895751953
2013-07-19,153.79656982421875
2013-07-22,156.22544860839844
2013-07-23,158.66233825683594
2013-07-24,152.59417724609375
2013-07-25,149.87672424316406
2013-07-26,149.34765625
2013-07-29,148.8747100830078
2013-07-30,148.46588134765625
2013-07-31,145.7404022216797
2013-08-01,146.5660858154297
2013-08-02,142.2213592529297
2013-08-05,144.68231201171875
2013-08-06,138.89471435546875
2013-08-07,139.1992950439453
2013-08-08,140.2895050048828
2013-08-12,139.0068817138672
2013-08-13,143.09512329101562
2013-08-14,145.2434539794922
2013-08-16,137.65219116210938
2013-08-19,130.71829223632812
2013-08-20,133.13111877441406
2013-08-21,132.9948272705078
2013-08-22,133.2433319091797
2013-08-23,136.76242065429688
2013-08-26,133.13914489746094
2013-08-27,128.6741943359375
2013-08-28,127.67219543457031
2013-08-29,129.41165161132812
2013-08-30,128.85855102539062
2013-09-02,132.52191162109375
2013-09-03,125.62007141113281
2013-09-04,131.10305786132812
2013-09-05,143.2794952392578
2013-09-06,153.65228271484375
2013-09-10,155.44790649414062
2013-09-11,155.47195434570312
2013-09-12,152.49798583984375
2013-09-13,151.0150146484375
2013-09-16,155.50401306152344
2013-09-17,154.3015899658203
2013-09-18,156.00904846191406
2013-09-19,166.13333129882812
2013-09-20,158.277587890625
2013-09-23,151.2314453125
2013-09-24,151.47994995117188
2013-09-25,149.9328155517578
2013-09-26,151.68031311035156
2013-09-27,148.0250244140625
2013-09-30,141.66827392578125
2013-10-01,146.01296997070312
2013-10-03,150.357666015625
2013-10-04,149.19537353515625
2013-10-07,146.88673400878906
2013-10-08,150.23745727539062
2013-10-09,152.36972045898438
2013-10-10,151.99298095703125
2013-10-11,159.84872436523438
2013-10-14,159.86476135253906
2013-10-15,156.2415008544922
2013-10-17,154.6943817138672
2013-10-18,161.7405242919922
2013-10-21,161.96499633789062
2013-10-22,161.94894409179688
2013-10-23,164.44996643066406
2013-10-24,163.67237854003906
2013-10-25,163.8808135986328
2013-10-28,162.72650146484375
2013-10-29,172.28968811035156
2013-10-30,176.1935272216797
2013-10-31,179.7126007080078
2013-11-01,181.71658325195312
2013-11-05,175.71255493164062
2013-11-06,173.21151733398438
2013-11-07,168.5702362060547
2013-11-08,168.3217315673828
2013-11-11,166.28562927246094
2013-11-12,162.36575317382812
2013-11-13,162.71043395996094
2013-11-14,168.67445373535156
2013-11-18,172.12937927246094
2013-11-19,173.94898986816406
2013-11-20,168.20150756835938
2013-11-21,165.17140197753906
2013-11-22,163.6162872314453
2013-11-25,172.28164672851562
2013-11-26,167.33572387695312
2013-11-27,167.15939331054688
2013-11-28,166.429931640625
2013-11-29,171.32778930664062
2013-12-02,174.4781036376953
2013-12-03,174.01315307617188
2013-12-04,170.94300842285156
2013-12-05,182.1013946533203
2013-12-06,183.3919677734375
2013-12-09,192.6585693359375
2013-12-10,185.70860290527344
2013-12-11,185.70860290527344
2013-12-12,181.58033752441406
2013-12-13,173.94898986816406
2013-12-16,175.96109008789062
2013-12-17,176.081298828125
2013-12-18,175.68051147460938
2013-12-19,170.5021209716797
2013-12-20,174.38189697265625
2013-12-23,176.0412139892578
2013-12-24,176.1694793701172
2013-12-26,176.2977294921875
2013-12-27,177.9971466064453
2013-12-30,175.8247833251953
2013-12-31,176.15342712402344
2014-01-01,175.9851531982422
2014-01-02,172.44198608398438
2014-01-03,171.03115844726562
2014-01-06,166.86276245117188
2014-01-07,168.3377685546875
2014-01-08,169.0271453857422
2014-01-09,168.4740447998047
2014-01-10,164.2495574951172
2014-01-13,169.1233673095703
2014-01-14,166.16537475585938
2014-01-15,169.6764373779297
2014-01-16,169.7646026611328
2014-01-17,165.86077880859375
2014-01-20,167.37583923339844
2014-01-21,172.83480834960938
2014-01-22,174.4219970703125
2014-01-23,173.05923461914062
2014-01-24,169.6523895263672
2014-01-27,161.89283752441406
2014-01-28,163.3116912841797
2014-01-29,160.546142578125
2014-01-30,156.2415008544922
2014-01-31,158.3497314453125
2014-02-03,154.46994018554688
2014-02-04,155.2955780029297
2014-02-05,154.91082763671875
2014-02-06,153.59617614746094
2014-02-07,153.98095703125
2014-02-10,153.99696350097656
2014-02-11,155.3276824951172
2014-02-12,160.19342041015625
2014-02-13,157.6923828125
2014-02-14,158.469970703125
2014-02-17,161.78860473632812
2014-02-18,166.38180541992188
2014-02-19,165.27561950683594
2014-02-20,161.58021545410156
2014-02-21,164.37782287597656
2014-02-24,166.12530517578125
2014-02-25,165.3076629638672
2014-02-26,166.16537475585938
2014-02-28,167.35179138183594
2014-03-03,165.09927368164062
2014-03-04,171.39991760253906
2014-03-05,176.2576446533203
2014-03-06,181.79678344726562
2014-03-07,192.69061279296875
2014-03-10,191.35997009277344
2014-03-11,192.08944702148438
2014-03-12,194.25375366210938
2014-03-13,195.59242248535156
2014-03-14,194.7908477783203
2014-03-18,193.1074676513672
2014-03-19,193.981201171875
2014-03-20,192.50625610351562
2014-03-21,192.31387329101562
2014-03-24,199.15158081054688
2014-03-25,200.81094360351562
2014-03-26,201.4441680908203
2014-03-27,201.84498596191406
2014-03-28,201.87704467773438
2014-03-31,199.6085205078125
2014-04-01,196.22572326660156
2014-04-02,199.287841796875
2014-04-03,197.79689025878906
2014-04-04,197.26783752441406
2014-04-07,193.8529510498047
2014-04-09,201.97328186035156
2014-04-10,199.97723388671875
2014-04-11,198.1656036376953
2014-04-15,195.50425720214844
2014-04-16,196.00125122070312
2014-04-17,202.46221923828125
2014-04-21,205.53236389160156
2014-04-22,206.79891967773438
2014-04-23,208.34603881835938
2014-04-24,208.34603881835938
2014-04-25,203.68869018554688
2014-04-28,204.4902801513672
2014-04-29,202.4542236328125
2014-04-30,199.34397888183594
2014-05-02,200.78684997558594
2014-05-05,200.79490661621094
2014-05-06,204.50633239746094
2014-05-07,203.7127227783203
2014-05-08,206.6546173095703
2014-05-09,221.01947021484375
2014-05-12,224.24195861816406
2014-05-13,224.57861328125
2014-05-14,225.95738220214844
2014-05-15,223.66477966308594
2014-05-16,234.9193878173828
2014-05-19,235.4163360595703
2014-05-20,232.45042419433594
2014-05-21,230.95138549804688
2014-05-22,232.70689392089844
2014-05-23,234.19789123535156
2014-05-26,233.1958770751953
2014-05-27,232.00148010253906
2014-05-28,233.4604034423828
2014-05-29,230.374267578125
2014-05-30,227.34414672851562
2014-06-02,234.74295043945312
2014-06-03,233.80511474609375
2014-06-04,239.35159301757812
2014-06-05,242.1233673095703
2014-06-06,245.95423889160156
2014-06-09,246.9305877685547
2014-06-10,245.1185760498047
2014-06-11,243.2403564453125
2014-06-12,241.50282287597656
2014-06-13,236.36465454101562
2014-06-16,233.98170471191406
2014-06-17,239.8645477294922
2014-06-18,235.23110961914062
2014-06-19,233.61766052246094
2014-06-20,231.1519775390625
2014-06-23,234.0230712890625
2014-06-24,238.17665100097656
2014-06-25,235.0656280517578
2014-06-26,232.11175537109375
2014-06-27,229.1331024169922
2014-06-30,234.67674255371094
2014-07-01,237.96978759765625
2014-07-02,240.27825927734375
2014-07-03,240.61753845214844
2014-07-04,242.07369995117188
2014-07-07,240.1707000732422
2014-07-08,233.52662658691406
2014-07-09,232.177978515625
2014-07-10,229.85293579101562
2014-07-11,224.49136352539062
2014-07-14,222.44766235351562
2014-07-15,230.7796173095703
2014-07-16,241.74278259277344
2014-07-17,240.04660034179688
2014-07-18,244.98619079589844
2014-07-21,245.34193420410156
2014-07-22,245.44956970214844
2014-07-23,249.21424865722656
2014-07-24,249.28038024902344
2014-07-25,244.19186401367188
2014-07-28,240.11276245117188
2014-07-30,246.31004333496094
2014-07-31,243.46376037597656
2014-08-01,244.19186401367188
2014-08-04,246.7981719970703
2014-08-05,245.99560546875
2014-08-06,239.4674072265625
2014-08-07,239.09507751464844
2014-08-08,237.82081604003906
2014-08-11,238.44140625
2014-08-12,242.14820861816406
2014-08-13,240.31138610839844
2014-08-14,244.853759765625
2014-08-18,253.30157470703125
2014-08-19,255.32044982910156
2014-08-20,255.29566955566406
2014-08-21,255.65963745117188
2014-08-22,254.76609802246094
2014-08-25,250.58770751953125
2014-08-26,249.55343627929688
2014-08-27,254.8902587890625
2014-08-28,257.6205749511719
2014-09-01,264.4880676269531
2014-09-02,263.2966003417969
2014-09-03,261.5921630859375
2014-09-04,260.0780334472656
2014-09-05,256.0072021484375
2014-09-08,259.44091796875
2014-09-09,255.7920684814453
2014-09-10,259.82147216796875
2014-09-11,259.11822509765625
2014-09-12,258.87823486328125
2014-09-15,257.0496826171875
2014-09-16,252.48243713378906
2014-09-17,253.14437866210938
2014-09-18,258.9776611328125
2014-09-19,260.1690673828125
2014-09-22,261.2695007324219
2014-09-23,254.59231567382812
2014-09-24,250.9351806640625
2014-09-25,242.47915649414062
2014-09-26,244.57244873046875
2014-09-29,241.35386657714844
2014-09-30,237.22512817382812
2014-10-01,236.4473876953125
2014-10-07,236.57974243164062
2014-10-08,239.7073516845703
2014-10-09,246.30174255371094
2014-10-10,241.4283447265625
2014-10-13,244.5642547607422
2014-10-14,244.58900451660156
2014-10-15,244.58900451660156
2014-10-16,241.69308471679688
2014-10-17,249.08184814453125
2014-10-20,254.32757568359375
2014-10-21,261.8073425292969
2014-10-22,259.9704284667969
2014-10-27,260.3096923828125
2014-10-28,264.97625732421875
2014-10-29,265.73748779296875
2014-10-30,267.0943908691406
2014-10-31,269.179443359375
2014-11-03,272.3318786621094
2014-11-05,276.5765075683594
2014-11-07,278.78564453125
2014-11-10,275.8566589355469
2014-11-11,278.9262390136719
2014-11-12,282.6330871582031
2014-11-13,280.076416015625
2014-11-14,280.04327392578125
2014-11-17,276.9902038574219
2014-11-18,278.20648193359375
2014-11-19,278.48779296875
2014-11-20,279.3234558105469
2014-11-21,286.3977966308594
2014-11-24,293.4472961425781
2014-11-25,287.4817199707031
2014-11-26,283.0384826660156
2014-11-27,285.1566467285156
2014-11-28,290.31964111328125
2014-12-01,290.9402160644531
2014-12-02,292.9839172363281
2014-12-03,296.8892822265625
2014-12-04,299.6859130859375
2014-12-05,297.7001037597656
2014-12-08,292.73565673828125
2014-12-09,289.9224853515625
2014-12-10,291.2877502441406
2014-12-11,287.8953857421875
2014-12-12,286.5302429199219
2014-12-15,285.661376953125
2014-12-16,273.6226501464844
2014-12-17,274.98785400390625
2014-12-18,286.0750732421875
2014-12-19,294.5559997558594
2014-12-22,297.2036437988281
2014-12-23,292.07379150390625
2014-12-24,292.156494140625
2014-12-26,290.3775634765625
2014-12-29,288.8883056640625
2014-12-30,289.7983703613281
2014-12-31,292.156494140625
2015-01-01,291.4945983886719
2015-01-02,299.7686767578125
2015-01-05,300.3891906738281
2015-01-06,287.6471862792969
2015-01-07,279.86956787109375
2015-01-08,287.4817199707031
2015-01-09,282.84820556640625
2015-01-12,286.73699951171875
2015-01-13,282.06219482421875
2015-01-14,278.7525939941406
2015-01-15,291.9496154785156
2015-01-16,292.77703857421875
2015-01-19,298.52752685546875
2015-01-20,304.2779541015625
2015-01-21,304.857177734375
2015-01-22,305.97418212890625
2015-01-23,306.7188415527344
2015-01-27,317.30963134765625
2015-01-28,317.7646484375
2015-01-29,314.6618957519531
2015-01-30,298.44482421875
2015-02-02,291.12225341796875
2015-02-03,286.7784118652344
2015-02-04,285.1648864746094
2015-02-05,277.67694091796875
2015-02-06,272.505615234375
2015-02-09,264.8108215332031
2015-02-10,273.91229248046875
2015-02-11,276.9322509765625
2015-02-12,280.6141662597656
2015-02-13,284.5030517578125
2015-02-16,279.70404052734375
2015-02-18,283.30328369140625
2015-02-19,280.1178283691406
2015-02-20,273.8294982910156
2015-02-23,272.2160339355469
2015-02-24,269.7751770019531
2015-02-25,266.837890625
2015-02-26,265.8450622558594
2015-02-27,277.3873291015625
2015-03-02,288.80548095703125
2015-03-03,288.4745788574219
2015-03-04,289.0537109375
2015-03-05,287.7298889160156
2015-03-09,275.3601379394531
2015-03-10,276.0634765625
2015-03-11,275.2360534667969
2015-03-12,279.82818603515625
2015-03-13,273.20892333984375
2015-03-16,274.24322509765625
2015-03-17,277.0563659667969
2015-03-18,277.0150146484375
2015-03-19,273.20892333984375
2015-03-20,263.6109924316406
2015-03-23,259.6395263671875
2015-03-24,258.06744384765625
2015-03-25,262.2044677734375
2015-03-26,254.7991943359375
2015-03-27,260.26007080078125
2015-03-30,263.6938171386719
2015-03-31,261.0461120605469
2015-04-01,267.3757629394531
2015-04-06,265.8036193847656
2015-04-07,262.6181945800781
2015-04-08,260.71514892578125
2015-04-09,265.265869140625
2015-04-10,263.36285400390625
2015-04-13,262.2044677734375
2015-04-15,260.63238525390625
2015-04-16,258.5638427734375
2015-04-17,256.5781555175781
2015-04-20,257.4468994140625
2015-04-21,257.1986389160156
2015-04-22,258.9361572265625
2015-04-23,258.0260925292969
2015-04-24,255.0474090576172
2015-04-27,250.12435913085938
2015-04-28,270.4371337890625
2015-04-29,273.16754150390625
2015-04-30,273.9949645996094
2015-05-04,272.4643249511719
2015-05-05,271.760986328125
2015-05-06,258.2743225097656
2015-05-07,252.02734375
2015-05-08,262.2872314453125
2015-05-11,267.6653137207031
2015-05-12,255.00599670410156
2015-05-13,262.8249816894531
2015-05-14,260.59100341796875
2015-05-15,258.4397888183594
2015-05-18,261.6666564941406
2015-05-19,260.9219665527344
2015-05-20,263.73516845703125
2015-05-21,259.4326171875
2015-05-22,259.47406005859375
2015-05-25,258.2743225097656
2015-05-26,256.2471923828125
2015-05-27,259.1017150878906
2015-05-28,260.21868896484375
2015-05-29,262.4940185546875
2015-06-01,261.8321533203125
2015-06-02,251.94464111328125
2015-06-03,244.70484924316406
2015-06-04,244.1577911376953
2015-06-05,239.10801696777344
2015-06-08,238.30844116210938
2015-06-09,241.63291931152344
2015-06-10,246.17771911621094
2015-06-11,242.81114196777344
2015-06-12,249.081298828125
2015-06-15,251.81668090820312
2015-06-16,254.21533203125
2015-06-17,253.62619018554688
2015-06-18,255.30943298339844
2015-06-19,256.3194274902344
2015-06-22,265.15655517578125
2015-06-23,263.8520202636719
2015-06-24,267.4289855957031
2015-06-25,264.9461364746094
2015-06-26,262.3370666503906
2015-06-29,261.916259765625
2015-06-30,259.2230529785156
2015-07-01,262.7578430175781
2015-07-02,263.4312744140625
2015-07-03,264.7357482910156
2015-07-06,265.2406921386719
2015-07-07,263.0945129394531
2015-07-08,258.84429931640625
2015-07-09,260.4855041503906
2015-07-10,263.5574951171875
2015-07-13,266.2926940917969
2015-07-14,263.8099365234375
2015-07-15,264.8198547363281
2015-07-16,266.88189697265625
2015-07-17,267.17645263671875
2015-07-20,265.7877502441406
2015-07-21,262.1266784667969
2015-07-22,266.6294250488281
2015-07-23,263.3470458984375
2015-07-24,252.994873046875
2015-07-27,244.99942016601562
2015-07-28,239.86550903320312
2015-07-29,243.44239807128906
2015-07-30,244.9152374267578
2015-07-31,254.50990295410156
2015-08-03,263.3470458984375
2015-08-04,264.3149108886719
2015-08-05,262.04248046875
2015-08-06,261.7900390625
